协议编号,借据编号,还款期数,还款日期,实还利息,实还本金,还款金额,还款标志
140249221717,102,2,2018-07-29,656.00,54666.67,55322.67,1
140249221717,102,3,2018-08-29,328.00,54666.67,54994.67,1
200797278829,118,1,2018-04-10,200.00,1993.25,2193.25,1
200797278829,118,2,2018-05-10,184.05,2009.20,2193.25,1
200797278829,118,3,2018-06-10,167.98,2025.27,2193.25,1
230965585015,103,1,2018-04-23,5922.00,38358.08,44280.08,1
230965585015,103,2,2018-05-23,5691.85,38588.23,44280.08,1
230965585015,103,3,2018-06-23,5460.32,38819.76,44280.08,1
230965585015,103,4,2018-07-23,5227.40,39052.68,44280.08,1
230965585015,103,5,2018-08-23,4993.09,39286.99,44280.08,1
230965585015,103,6,2018-09-23,4757.37,39522.71,44280.08,1
230965585015,103,7,2018-10-23,4520.23,39759.85,44280.08,1
230965585015,103,8,2018-11-23,4281.67,39998.41,44280.08,1
230965585015,103,9,2018-12-23,4041.68,40238.40,44280.08,1
160899382799,104,1,2018-08-10,216.00,0.00,216.00,1
160899382799,104,2,2018-09-10,216.00,0.00,216.00,1
160899382799,104,3,2018-10-10,216.00,0.00,216.00,1
160899382799,104,4,2018-11-10,216.00,0.00,216.00,1
160899382799,104,5,2018-12-10,216.00,0.00,216.00,1
050823595094,107,1,2018-02-13,1840.00,37573.79,39413.79,1
050823595094,107,2,2018-03-13,1539.41,37874.38,39413.79,1
050823595094,107,3,2018-04-13,1236.41,38177.38,39413.79,1
050823595094,107,4,2018-05-13,931.00,38482.79,39413.79,1
130521907337,109,1,2018-08-04,3987.00,35124.76,39111.76,1
130521907337,109,2,2018-09-04,3670.88,35440.88,39111.76,1
130521907337,109,3,2018-10-04,3351.91,35759.85,39111.76,1
130521907337,109,4,2018-11-04,3030.07,36081.69,39111.76,1
130521907337,109,5,2018-12-04,2705.34,36406.42,39111.76,1
131345867295,110,1,2018-07-21,7984.00,166333.33,174317.33,1
131345867295,110,2,2018-08-21,6653.33,166333.33,172986.67,1
131345867295,110,3,2018-09-21,5322.67,166333.33,171656.00,1
131345867295,110,4,2018-10-21,3992.00,166333.33,170325.33,1
231987357602,110,1,2018-07-26,2600.00,27083.33,29683.33,1
231987357602,110,2,2018-08-26,2383.33,27083.33,29466.67,1
231987357602,110,3,2018-09-26,2166.67,27083.33,29250.00,1
231987357602,110,4,2018-10-26,1950.00,27083.33,29033.33,1
071157224217,119,1,2018-08-22,3647.00,0.00,3647.00,1
071157224217,119,2,2018-09-22,3647.00,0.00,3647.00,1
071157224217,119,3,2018-10-22,3647.00,521000.00,524647.00,1
250584826900,116,1,2018-08-12,546.00,7336.33,7882.33,1
250584826900,116,2,2018-09-12,501.98,7380.35,7882.33,1
250584826900,116,3,2018-10-12,457.70,7424.63,7882.33,1
250584826900,116,4,2018-11-12,413.15,7469.18,7882.33,1
150531482666,115,1,2018-07-18,7554.00,48928.90,56482.90,1
150531482666,115,2,2018-08-18,7260.43,49222.47,56482.90,1
150531482666,115,3,2018-09-18,6965.09,49517.81,56482.90,1
150531482666,115,4,2018-10-18,6667.98,49814.92,56482.90,1
150531482666,115,5,2018-11-18,6369.10,50113.80,56482.90,1
150531482666,115,6,2018-12-18,6068.41,50414.49,56482.90,1
131591633416,104,1,2018-05-03,1098.00,19880.62,20978.62,1
131591633416,104,2,2018-06-03,919.07,20059.55,20978.62,1
131591633416,104,3,2018-07-03,738.54,20240.08,20978.62,1
131591633416,104,4,2018-08-03,556.38,20422.24,20978.62,1
130788842480,111,1,2018-06-26,530.00,8833.33,9363.33,1
130788842480,111,2,2018-07-26,441.67,8833.33,9275.00,1
130788842480,111,3,2018-08-26,353.33,8833.33,9186.67,1
270912960359,107,1,2018-07-28,17928.00,332000.00,349928.00,1
270912960359,107,2,2018-08-28,14940.00,332000.00,346940.00,1
181019311666,101,1,2018-06-07,11584.00,482666.67,494250.67,1
181019311666,101,2,2018-07-07,7722.67,482666.67,490389.33,1
181019311666,101,3,2018-08-07,3861.33,482666.67,486528.00,1
251819056201,102,1,2018-04-26,5496.00,152666.67,158162.67,1
251819056201,102,2,2018-05-26,4580.00,152666.67,157246.67,1
251819056201,102,3,2018-06-26,3664.00,152666.67,156330.67,1
251819056201,102,4,2018-07-26,2748.00,152666.67,155414.67,1
251819056201,102,5,2018-08-26,1832.00,152666.67,154498.67,1
251819056201,102,6,2018-09-26,916.00,152666.67,153582.67,1
230873176550,117,1,2018-08-04,30940.00,515666.67,546606.67,1
230873176550,117,2,2018-09-04,25783.33,515666.67,541450.00,1
230873176550,117,3,2018-10-04,20626.67,515666.67,536293.33,1
230873176550,117,4,2018-11-04,15470.00,515666.67,531136.67,1
230873176550,117,5,2018-12-04,10313.33,515666.67,525980.00,1
390146815962,105,1,2018-03-02,240.00,0.00,240.00,1
390146815962,105,2,2018-04-02,240.00,0.00,240.00,1
390146815962,105,3,2018-05-02,240.00,0.00,240.00,1
390146815962,105,4,2018-06-02,240.00,0.00,240.00,1
390146815962,105,5,2018-07-02,240.00,0.00,240.00,1
390146815962,105,6,2018-08-02,240.00,0.00,240.00,1
390146815962,105,7,2018-09-02,240.00,0.00,240.00,1
390146815962,105,8,2018-10-02,240.00,0.00,240.00,1
390146815962,105,9,2018-11-02,240.00,0.00,240.00,1
210252221471,103,1,2018-07-05,360.00,3000.00,3360.00,1
210252221471,103,2,2018-08-05,330.00,3000.00,3330.00,1
270414772181,100,1,2018-04-23,7506.00,0.00,7506.00,1
270414772181,100,2,2018-05-23,7506.00,0.00,7506.00,1
070890484253,103,1,2018-06-15,42.00,388.89,430.89,1
070890484253,103,2,2018-07-15,39.67,388.89,428.56,1
070890484253,103,3,2018-08-15,37.33,388.89,426.22,1
070890484253,103,4,2018-09-15,35.00,388.89,423.89,1
070890484253,103,5,2018-10-15,32.67,388.89,421.56,1
070890484253,103,6,2018-11-15,30.33,388.89,419.22,1
200596387930,116,1,2018-03-21,30.00,487.65,517.65,1
200596387930,116,2,2018-04-21,25.12,492.53,517.65,1
200596387930,116,3,2018-05-21,20.20,497.45,517.65,1
200596387930,116,4,2018-06-21,15.22,502.43,517.65,1
130955693101,118,1,2018-02-18,987.00,11304.46,12291.46,1
130955693101,118,2,2018-03-18,907.87,11383.59,12291.46,1
191050291705,115,1,2018-03-21,216.00,4410.84,4626.84,1
191050291705,115,2,2018-04-21,180.71,4446.13,4626.84,1
191050291705,115,3,2018-05-21,145.14,4481.70,4626.84,1
191050291705,115,4,2018-06-21,109.29,4517.55,4626.84,1
060290658341,104,1,2018-04-06,1008.00,37333.33,38341.33,1
060290658341,104,2,2018-05-06,672.00,37333.33,38005.33,1
060290658341,104,3,2018-06-06,336.00,37333.33,37669.33,1
111049158188,116,1,2018-03-28,1080.00,20000.00,21080.00,1
231810263482,107,1,2018-04-06,23823.00,0.00,23823.00,1
231810263482,107,2,2018-05-06,23823.00,0.00,23823.00,1
231810263482,107,3,2018-06-06,23823.00,0.00,23823.00,1
231810263482,107,4,2018-07-06,23823.00,0.00,23823.00,1
231810263482,107,5,2018-08-06,23823.00,0.00,23823.00,1
231810263482,107,6,2018-09-06,23823.00,0.00,23823.00,1
231582752753,114,1,2018-04-27,168.00,1088.17,1256.17,1
120599295428,116,1,2018-08-15,490.00,0.00,490.00,1
120599295428,116,2,2018-09-15,490.00,0.00,490.00,1
120599295428,116,3,2018-10-15,490.00,0.00,490.00,1
120599295428,116,4,2018-11-15,490.00,0.00,490.00,1
120599295428,116,5,2018-12-15,490.00,0.00,490.00,1
090810573799,118,1,2018-03-13,1110.00,8752.22,9862.22,1
090810573799,118,2,2018-04-13,1022.48,8839.74,9862.22,1
090810573799,118,3,2018-05-13,934.08,8928.14,9862.22,1
090810573799,118,4,2018-06-13,844.80,9017.42,9862.22,1
090810573799,118,5,2018-07-13,754.62,9107.60,9862.22,1
090810573799,118,6,2018-08-13,663.55,9198.67,9862.22,1
090810573799,118,7,2018-09-13,571.56,9290.66,9862.22,1
090810573799,118,8,2018-10-13,478.66,9383.56,9862.22,1
090810573799,118,9,2018-11-13,384.82,9477.40,9862.22,1
090810573799,118,10,2018-12-13,290.05,9572.17,9862.22,1
110545063899,107,1,2018-03-18,126.00,3500.00,3626.00,1
110545063899,107,2,2018-04-18,105.00,3500.00,3605.00,1
110545063899,107,3,2018-05-18,84.00,3500.00,3584.00,1
110545063899,107,4,2018-06-18,63.00,3500.00,3563.00,1
210752196832,107,1,2018-04-07,217.00,1622.01,1839.01,1
210752196832,107,2,2018-05-07,205.65,1633.36,1839.01,1
210752196832,107,3,2018-06-07,194.21,1644.80,1839.01,1
210752196832,107,4,2018-07-07,182.70,1656.31,1839.01,1
210752196832,107,5,2018-08-07,171.10,1667.91,1839.01,1
210752196832,107,6,2018-09-07,159.43,1679.58,1839.01,1
210752196832,107,7,2018-10-07,147.67,1691.34,1839.01,1
210752196832,107,8,2018-11-07,135.83,1703.18,1839.01,1
210752196832,107,9,2018-12-07,123.91,1715.10,1839.01,1
300772515035,102,1,2018-06-29,16060.00,530015.51,546075.51,1
160833186968,116,1,2018-08-25,4020.00,27916.67,31936.67,1
160833186968,116,2,2018-09-25,3852.50,27916.67,31769.17,1
160833186968,116,3,2018-10-25,3685.00,27916.67,31601.67,1
160833186968,116,4,2018-11-25,3517.50,27916.67,31434.17,1
160833186968,116,5,2018-12-25,3350.00,27916.67,31266.67,1
091401326523,116,1,2018-02-28,144.00,0.00,144.00,1
091401326523,116,2,2018-03-28,144.00,0.00,144.00,1
091401326523,116,3,2018-04-28,144.00,0.00,144.00,1
091401326523,116,4,2018-05-28,144.00,0.00,144.00,1
091401326523,116,5,2018-06-28,144.00,0.00,144.00,1
091401326523,116,6,2018-07-28,144.00,0.00,144.00,1
091401326523,116,7,2018-08-28,144.00,0.00,144.00,1
091401326523,116,8,2018-09-28,144.00,0.00,144.00,1
091401326523,116,9,2018-10-28,144.00,0.00,144.00,1
231315301619,104,1,2018-06-04,2148.00,14916.67,17064.67,1
231315301619,104,2,2018-07-04,2058.50,14916.67,16975.17,1
231315301619,104,3,2018-08-04,1969.00,14916.67,16885.67,1
160908719183,105,1,2018-02-02,462.00,0.00,462.00,1
160908719183,105,2,2018-03-02,462.00,0.00,462.00,1
160908719183,105,3,2018-04-02,462.00,0.00,462.00,1
160908719183,105,4,2018-05-02,462.00,0.00,462.00,1
160908719183,105,5,2018-06-02,462.00,0.00,462.00,1
160908719183,105,6,2018-07-02,462.00,0.00,462.00,1
160908719183,105,7,2018-08-02,462.00,0.00,462.00,1
160908719183,105,8,2018-09-02,462.00,0.00,462.00,1
160908719183,105,9,2018-10-02,462.00,0.00,462.00,1
160908719183,105,10,2018-11-02,462.00,0.00,462.00,1
160908719183,105,11,2018-12-02,462.00,0.00,462.00,1
232075843998,102,1,2018-08-13,400.00,3986.50,4386.50,1
232075843998,102,2,2018-09-13,368.11,4018.39,4386.50,1
232075843998,102,3,2018-10-13,335.96,4050.54,4386.50,1
232075843998,102,4,2018-11-13,303.56,4082.94,4386.50,1
232075843998,102,5,2018-12-13,270.89,4115.61,4386.50,1
120510410236,115,1,2018-04-14,20844.00,0.00,20844.00,1
120510410236,115,2,2018-05-14,20844.00,0.00,20844.00,1
120510410236,115,3,2018-06-14,20844.00,0.00,20844.00,1
120510410236,115,4,2018-07-14,20844.00,0.00,20844.00,1
120510410236,115,5,2018-08-14,20844.00,0.00,20844.00,1
171135848273,117,1,2018-03-08,5412.00,0.00,5412.00,1
171135848273,117,2,2018-04-08,5412.00,0.00,5412.00,1
171135848273,117,3,2018-05-08,5412.00,0.00,5412.00,1
171135848273,117,4,2018-06-08,5412.00,0.00,5412.00,1
171135848273,117,5,2018-07-08,5412.00,0.00,5412.00,1
171135848273,117,6,2018-08-08,5412.00,0.00,5412.00,1
171135848273,117,7,2018-09-08,5412.00,0.00,5412.00,1
171135848273,117,8,2018-10-08,5412.00,0.00,5412.00,1
300543704512,114,1,2018-05-28,9441.00,53945.96,63386.96,1
300543704512,114,2,2018-06-28,8955.49,54431.47,63386.96,1
300543704512,114,3,2018-07-28,8465.60,54921.36,63386.96,1
300543704512,114,4,2018-08-28,7971.31,55415.65,63386.96,1
300543704512,114,5,2018-09-28,7472.57,55914.39,63386.96,1
300543704512,114,6,2018-10-28,6969.34,56417.62,63386.96,1
300543704512,114,7,2018-11-28,6461.58,56925.38,63386.96,1
300543704512,114,8,2018-12-28,5949.25,57437.71,63386.96,1
041058574867,115,1,2018-08-15,7040.00,70162.36,77202.36,1
041058574867,115,2,2018-09-15,6478.70,70723.66,77202.36,1
041058574867,115,3,2018-10-15,5912.91,71289.45,77202.36,1
041058574867,115,4,2018-11-15,5342.60,71859.76,77202.36,1
041058574867,115,5,2018-12-15,4767.72,72434.64,77202.36,1
230239959263,116,1,2018-08-21,147.00,0.00,147.00,1
230239959263,116,2,2018-09-21,147.00,0.00,147.00,1
230239959263,116,3,2018-10-21,147.00,0.00,147.00,1
230239959263,116,4,2018-11-21,147.00,0.00,147.00,1
230239959263,116,5,2018-12-21,147.00,0.00,147.00,1
131165745131,104,1,2018-03-13,189.00,0.00,189.00,1
131165745131,104,2,2018-04-13,189.00,0.00,189.00,1
131165745131,104,3,2018-05-13,189.00,0.00,189.00,1
111714343121,117,1,2018-08-02,150.00,5000.00,5150.00,1
111714343121,117,2,2018-09-02,100.00,5000.00,5100.00,1
111714343121,117,3,2018-10-02,50.00,5000.00,5050.00,1
200592955977,113,1,2018-06-25,4698.00,130500.00,135198.00,1
200592955977,113,2,2018-07-25,3915.00,130500.00,134415.00,1
200592955977,113,3,2018-08-25,3132.00,130500.00,133632.00,1
200592955977,113,4,2018-09-25,2349.00,130500.00,132849.00,1
200592955977,113,5,2018-10-25,1566.00,130500.00,132066.00,1
200592955977,113,6,2018-11-25,783.00,130500.00,131283.00,1
070575588684,100,1,2018-06-11,1274.00,30333.33,31607.33,1
070575588684,100,2,2018-07-11,1061.67,30333.33,31395.00,1
070575588684,100,3,2018-08-11,849.33,30333.33,31182.67,1
070575588684,100,4,2018-09-11,637.00,30333.33,30970.33,1
070575588684,100,5,2018-10-11,424.67,30333.33,30758.00,1
070575588684,100,6,2018-11-11,212.33,30333.33,30545.67,1
251324158630,116,1,2018-07-27,531.00,0.00,531.00,1
251324158630,116,2,2018-08-27,531.00,0.00,531.00,1
230542927962,115,1,2018-03-19,1160.00,11560.84,12720.84,1
230542927962,115,2,2018-04-19,1067.51,11653.33,12720.84,1
230542927962,115,3,2018-05-19,974.29,11746.55,12720.84,1
070620160124,103,1,2018-05-17,414.00,1725.69,2139.69,1
230999908759,117,1,2018-02-24,13149.00,121750.00,134899.00,1
230999908759,117,2,2018-03-24,12053.25,121750.00,133803.25,1
230999908759,117,3,2018-04-24,10957.50,121750.00,132707.50,1
230999908759,117,4,2018-05-24,9861.75,121750.00,131611.75,1
230999908759,117,5,2018-06-24,8766.00,121750.00,130516.00,1
170860406972,118,1,2018-06-01,3160.00,65833.33,68993.33,1
170860406972,118,2,2018-07-01,2633.33,65833.33,68466.67,1
170860406972,118,3,2018-08-01,2106.67,65833.33,67940.00,1
170860406972,118,4,2018-09-01,1580.00,65833.33,67413.33,1
120354216344,118,1,2018-06-05,7072.00,294666.67,301738.67,1
120354216344,118,2,2018-07-05,4714.67,294666.67,299381.33,1
120354216344,118,3,2018-08-05,2357.33,294666.67,297024.00,1
250563009417,115,1,2018-07-25,7920.00,36666.67,44586.67,1
250563009417,115,2,2018-08-25,7590.00,36666.67,44256.67,1
250563009417,115,3,2018-09-25,7260.00,36666.67,43926.67,1
250563009417,115,4,2018-10-25,6930.00,36666.67,43596.67,1
250563009417,115,5,2018-11-25,6600.00,36666.67,43266.67,1
250563009417,115,6,2018-12-25,6270.00,36666.67,42936.67,1
271006907605,104,1,2018-06-02,880.00,0.00,880.00,1
250511289061,114,1,2018-07-03,270.00,2250.00,2520.00,1
250511289061,114,2,2018-08-03,247.50,2250.00,2497.50,1
250511289061,114,3,2018-09-03,225.00,2250.00,2475.00,1
250511289061,114,4,2018-10-03,202.50,2250.00,2452.50,1
250511289061,114,5,2018-11-03,180.00,2250.00,2430.00,1
250511289061,114,6,2018-12-03,157.50,2250.00,2407.50,1
050999071858,118,1,2018-08-28,5934.00,82416.67,88350.67,1
080392092495,100,1,2018-07-26,2880.00,106666.67,109546.67,1
080392092495,100,2,2018-08-26,1920.00,106666.67,108586.67,1
080392092495,100,3,2018-09-26,960.00,106666.67,107626.67,1
470085029405,106,1,2018-07-01,306.00,0.00,306.00,1
470085029405,106,2,2018-08-01,306.00,0.00,306.00,1
470085029405,106,3,2018-09-01,306.00,34000.00,34306.00,1
061100555460,115,1,2018-04-25,9835.00,78055.56,87890.56,1
061100555460,115,2,2018-05-25,9288.61,78055.56,87344.17,1
061100555460,115,3,2018-06-25,8742.22,78055.56,86797.78,1
061100555460,115,4,2018-07-25,8195.83,78055.56,86251.39,1
061100555460,115,5,2018-08-25,7649.44,78055.56,85705.00,1
061100555460,115,6,2018-09-25,7103.06,78055.56,85158.61,1
061100555460,115,7,2018-10-25,6556.67,78055.56,84612.22,1
061100555460,115,8,2018-11-25,6010.28,78055.56,84065.83,1
061100555460,115,9,2018-12-25,5463.89,78055.56,83519.44,1
151172043526,117,1,2018-05-03,540.00,4757.30,5297.30,1
151172043526,117,2,2018-06-03,497.18,4800.12,5297.30,1
310082508894,118,1,2018-08-29,1500.00,0.00,1500.00,1
161674308509,101,1,2018-02-01,3066.00,0.00,3066.00,1
161674308509,101,2,2018-03-01,3066.00,0.00,3066.00,1
161674308509,101,3,2018-04-01,3066.00,0.00,3066.00,1
161674308509,101,4,2018-05-01,3066.00,0.00,3066.00,1
271094768300,110,1,2018-05-16,5832.00,54000.00,59832.00,1
271094768300,110,2,2018-06-16,5346.00,54000.00,59346.00,1
271094768300,110,3,2018-07-16,4860.00,54000.00,58860.00,1
271094768300,110,4,2018-08-16,4374.00,54000.00,58374.00,1
271094768300,110,5,2018-09-16,3888.00,54000.00,57888.00,1
271094768300,110,6,2018-10-16,3402.00,54000.00,57402.00,1
320268643348,116,1,2018-05-01,8498.00,67444.44,75942.44,1
320268643348,116,2,2018-06-01,8025.89,67444.44,75470.33,1
320268643348,116,3,2018-07-01,7553.78,67444.44,74998.22,1
320268643348,116,4,2018-08-01,7081.67,67444.44,74526.11,1
320268643348,116,5,2018-09-01,6609.56,67444.44,74054.00,1
320268643348,116,6,2018-10-01,6137.44,67444.44,73581.89,1
320268643348,116,7,2018-11-01,5665.33,67444.44,73109.78,1
320268643348,116,8,2018-12-01,5193.22,67444.44,72637.67,1
160346066354,113,1,2018-04-25,13914.00,90124.00,104038.00,1
160346066354,113,2,2018-05-25,13373.26,90664.74,104038.00,1
160346066354,113,3,2018-06-25,12829.27,91208.73,104038.00,1
111109286216,119,1,2018-04-30,7.00,333.33,340.33,1
111109286216,119,2,2018-05-30,4.67,333.33,338.00,1
111109286216,119,3,2018-06-30,2.33,333.33,335.67,1
090837396561,113,1,2018-08-21,30.00,152.95,182.95,1
090837396561,113,2,2018-09-21,28.47,154.48,182.95,1
090837396561,113,3,2018-10-21,26.93,156.02,182.95,1
110709551665,116,1,2018-05-27,98.00,777.78,875.78,1
301156403849,103,1,2018-08-07,2604.00,0.00,2604.00,1
301156403849,103,2,2018-09-07,2604.00,0.00,2604.00,1
301156403849,103,3,2018-10-07,2604.00,0.00,2604.00,1
301156403849,103,4,2018-11-07,2604.00,0.00,2604.00,1
301156403849,103,5,2018-12-07,2604.00,0.00,2604.00,1
181798777194,101,1,2018-07-03,19530.00,542500.00,562030.00,1
120382437316,112,1,2018-04-15,4728.00,195432.37,200160.37,1
230665225366,113,1,2018-07-14,3024.00,0.00,3024.00,1
230665225366,113,2,2018-08-14,3024.00,0.00,3024.00,1
230665225366,113,3,2018-09-14,3024.00,0.00,3024.00,1
230665225366,113,4,2018-10-14,3024.00,0.00,3024.00,1
230665225366,113,5,2018-11-14,3024.00,0.00,3024.00,1
230665225366,113,6,2018-12-14,3024.00,504000.00,507024.00,1
120498432906,101,1,2018-08-03,14229.00,527000.00,541229.00,1
120498432906,101,2,2018-09-03,9486.00,527000.00,536486.00,1
120498432906,101,3,2018-10-03,4743.00,527000.00,531743.00,1
301623844130,106,1,2018-06-24,679.00,8083.33,8762.33,1
301623844130,106,2,2018-07-24,622.42,8083.33,8705.75,1
270816738576,119,1,2018-04-26,108.00,0.00,108.00,1
270816738576,119,2,2018-05-26,108.00,0.00,108.00,1
270816738576,119,3,2018-06-26,108.00,0.00,108.00,1
270816738576,119,4,2018-07-26,108.00,0.00,108.00,1
270816738576,119,5,2018-08-26,108.00,0.00,108.00,1
160818027052,114,1,2018-03-06,5090.00,40134.03,45224.03,1
160818027052,114,2,2018-04-06,4688.66,40535.37,45224.03,1
160818027052,114,3,2018-05-06,4283.31,40940.72,45224.03,1
160818027052,114,4,2018-06-06,3873.90,41350.13,45224.03,1
160818027052,114,5,2018-07-06,3460.40,41763.63,45224.03,1
160818027052,114,6,2018-08-06,3042.76,42181.27,45224.03,1
160818027052,114,7,2018-09-06,2620.95,42603.08,45224.03,1
160818027052,114,8,2018-10-06,2194.92,43029.11,45224.03,1
160818027052,114,9,2018-11-06,1764.63,43459.40,45224.03,1
160818027052,114,10,2018-12-06,1330.03,43894.00,45224.03,1
080629289742,100,1,2018-07-05,320.00,6534.57,6854.57,1
080629289742,100,2,2018-08-05,267.72,6586.85,6854.57,1
080629289742,100,3,2018-09-05,215.03,6639.54,6854.57,1
080629289742,100,4,2018-10-05,161.91,6692.66,6854.57,1
230225416291,115,1,2018-02-25,1098.00,7111.98,8209.98,1
230225416291,115,2,2018-03-25,1055.33,7154.65,8209.98,1
230225416291,115,3,2018-04-25,1012.40,7197.58,8209.98,1
230225416291,115,4,2018-05-25,969.21,7240.77,8209.98,1
230225416291,115,5,2018-06-25,925.77,7284.21,8209.98,1
230225416291,115,6,2018-07-25,882.06,7327.92,8209.98,1
230225416291,115,7,2018-08-25,838.10,7371.88,8209.98,1
230225416291,115,8,2018-09-25,793.87,7416.11,8209.98,1
230225416291,115,9,2018-10-25,749.37,7460.61,8209.98,1
251156132583,105,1,2018-06-26,7236.00,131016.51,138252.51,1
251156132583,105,2,2018-07-26,6056.85,132195.66,138252.51,1
251156132583,105,3,2018-08-26,4867.09,133385.42,138252.51,1
251156132583,105,4,2018-09-26,3666.62,134585.89,138252.51,1
380326127701,119,1,2018-04-14,11504.00,0.00,11504.00,1
380326127701,119,2,2018-05-14,11504.00,0.00,11504.00,1
380326127701,119,3,2018-06-14,11504.00,0.00,11504.00,1
380326127701,119,4,2018-07-14,11504.00,0.00,11504.00,1
380326127701,119,5,2018-08-14,11504.00,0.00,11504.00,1
380326127701,119,6,2018-09-14,11504.00,0.00,11504.00,1
380326127701,119,7,2018-10-14,11504.00,0.00,11504.00,1
380326127701,119,8,2018-11-14,11504.00,0.00,11504.00,1
380326127701,119,9,2018-12-14,11504.00,0.00,11504.00,1
080222812266,104,1,2018-07-04,63.00,0.00,63.00,1
080222812266,104,2,2018-08-04,63.00,0.00,63.00,1
080222812266,104,3,2018-09-04,63.00,0.00,63.00,1
251324225118,108,1,2018-04-05,3381.00,161000.00,164381.00,1
161188490130,109,1,2018-08-25,1530.00,84492.03,86022.03,1
181390230575,106,1,2018-06-12,3051.00,18833.33,21884.33,1
181390230575,106,2,2018-07-12,2881.50,18833.33,21714.83,1
131216605244,110,1,2018-08-11,1710.00,0.00,1710.00,1
131216605244,110,2,2018-09-11,1710.00,0.00,1710.00,1
131216605244,110,3,2018-10-11,1710.00,0.00,1710.00,1
270214616710,107,1,2018-08-18,6390.00,0.00,6390.00,1
