协议编号,借据编号,借据金额,借据币种,剩余本金,借据利率,借据期限,期限单位,还款方式,还款顺序,罚息利率,提前还款标志,提前还款费率,展期标志,展期费率,生效日期,到期日期,借据状态,欠款期数,起欠期数,欠还利息,欠还本金,欠还金额
120770985640,110,87000.00,156,87000.00,8.4,24,1,2,0,1.5,1,0.0,0,5.0,2018-01-06,2020-01-06,0,0,0,0.00,0.00,0.00
270898018661,105,2641000.00,156,2641000.00,12.0,24,1,0,0,1.5,0,3.0,1,0.0,2018-07-29,2020-07-29,0,0,0,0.00,0.00,0.00
170234062020,105,62000.00,156,62000.00,12.0,6,1,1,0,1.5,1,0.0,1,0.0,2018-07-19,2019-01-19,0,0,0,0.00,0.00,0.00
260644367353,108,22000.00,156,22000.00,7.2,3,1,2,0,0.8,0,1.0,1,0.0,2018-04-12,2018-07-12,0,0,0,0.00,0.00,0.00
160323835336,113,2864000.00,156,2864000.00,9.6,12,1,0,0,1.2,1,0.0,1,0.0,2018-02-28,2019-02-28,0,0,0,0.00,0.00,0.00
200315800157,119,280000.00,156,280000.00,8.4,12,1,1,0,1.5,1,0.0,1,0.0,2018-03-23,2019-03-23,0,0,0,0.00,0.00,0.00
060718854505,113,150000.00,156,150000.00,12.0,3,1,1,0,0.8,0,3.0,1,0.0,2018-03-12,2018-06-12,0,0,0,0.00,0.00,0.00
090578683108,100,234000.00,156,234000.00,7.2,18,1,1,0,1.2,1,0.0,0,5.0,2018-03-23,2019-09-23,0,0,0,0.00,0.00,0.00
110804845859,120,1444000.00,156,1444000.00,8.4,3,1,1,0,0.5,1,0.0,1,0.0,2018-04-19,2018-07-19,0,0,0,0.00,0.00,0.00
071104342365,113,369000.00,156,369000.00,12.0,24,1,1,0,0.5,1,0.0,0,3.0,2018-05-15,2020-05-15,0,0,0,0.00,0.00,0.00
061220359737,102,194000.00,156,194000.00,8.4,6,1,1,0,0.5,0,3.0,1,0.0,2018-04-01,2018-10-01,0,0,0,0.00,0.00,0.00
340036966903,113,875000.00,156,875000.00,7.2,24,1,2,0,0.8,0,1.0,0,4.0,2018-01-29,2020-01-29,0,0,0,0.00,0.00,0.00
290224349292,106,268000.00,156,268000.00,10.8,12,1,1,0,1.5,0,3.0,1,0.0,2018-06-19,2019-06-19,0,0,0,0.00,0.00,0.00
370031553732,102,2718000.00,156,2718000.00,8.4,6,1,0,0,1.0,0,2.0,0,4.0,2018-06-05,2018-12-05,0,0,0,0.00,0.00,0.00
202025797669,109,53000.00,156,53000.00,7.2,3,1,2,0,0.8,0,2.0,1,0.0,2018-07-26,2018-10-26,0,0,0,0.00,0.00,0.00
120270141298,114,12000.00,156,12000.00,9.6,18,1,1,0,1.2,0,1.0,0,5.0,2018-06-07,2019-12-07,0,0,0,0.00,0.00,0.00
261068269381,105,46000.00,156,46000.00,8.4,24,1,2,0,1.0,0,1.0,1,0.0,2018-07-04,2020-07-04,0,0,0,0.00,0.00,0.00
040462931001,117,280000.00,156,280000.00,8.4,18,1,0,0,1.2,1,0.0,0,3.0,2018-06-25,2019-12-25,0,0,0,0.00,0.00,0.00
170966309562,115,270000.00,156,270000.00,10.8,6,1,1,0,1.0,0,2.0,1,0.0,2018-03-08,2018-09-08,0,0,0,0.00,0.00,0.00
251460907601,100,77000.00,156,77000.00,7.2,12,1,2,0,1.2,0,1.0,1,0.0,2018-03-23,2019-03-23,0,0,0,0.00,0.00,0.00
090590625639,102,1203000.00,156,1203000.00,8.4,18,1,2,0,0.5,1,0.0,0,3.0,2018-05-31,2019-11-30,0,0,0,0.00,0.00,0.00
131444331224,103,31000.00,156,31000.00,8.4,6,1,0,0,1.2,0,2.0,1,0.0,2018-01-24,2018-07-24,0,0,0,0.00,0.00,0.00
091335895397,100,29000.00,156,29000.00,8.4,18,1,0,0,1.2,1,0.0,0,5.0,2018-03-30,2019-09-30,0,0,0,0.00,0.00,0.00
110227736455,112,559000.00,156,559000.00,12.0,3,1,2,0,1.0,1,0.0,1,0.0,2018-01-11,2018-04-11,0,0,0,0.00,0.00,0.00
121132420662,120,48000.00,156,48000.00,10.8,18,1,2,0,1.0,1,0.0,1,0.0,2018-02-20,2019-08-20,0,0,0,0.00,0.00,0.00
181836685340,110,46000.00,156,46000.00,12.0,12,1,2,0,1.0,1,0.0,1,0.0,2018-02-24,2019-02-24,0,0,0,0.00,0.00,0.00
390176036449,113,236000.00,156,236000.00,10.8,18,1,2,0,0.5,0,3.0,0,3.0,2018-01-04,2019-07-04,0,0,0,0.00,0.00,0.00
141061700437,119,222000.00,156,222000.00,9.6,3,1,1,0,1.2,1,0.0,1,0.0,2018-02-05,2018-05-05,0,0,0,0.00,0.00,0.00
151179338848,102,1520000.00,156,1520000.00,8.4,12,1,0,0,1.0,0,3.0,0,4.0,2018-04-10,2019-04-10,0,0,0,0.00,0.00,0.00
271332155715,120,47000.00,156,47000.00,8.4,24,1,0,0,0.8,0,3.0,0,3.0,2018-02-12,2020-02-12,0,0,0,0.00,0.00,0.00
181392438309,118,27000.00,156,27000.00,10.8,6,1,1,0,1.0,0,1.0,0,4.0,2018-07-14,2019-01-14,0,0,0,0.00,0.00,0.00
160995471025,105,3000.00,156,3000.00,9.6,6,1,2,0,1.5,0,3.0,0,4.0,2018-02-19,2018-08-19,0,0,0,0.00,0.00,0.00
200701216797,109,450000.00,156,450000.00,12.0,24,1,0,0,1.5,0,3.0,0,3.0,2018-01-21,2020-01-21,0,0,0,0.00,0.00,0.00
180530808671,119,4000.00,156,4000.00,9.6,3,1,1,0,0.5,0,1.0,0,4.0,2018-07-20,2018-10-20,0,0,0,0.00,0.00,0.00
270364836954,111,1159000.00,156,1159000.00,10.8,3,1,2,0,0.5,0,2.0,0,3.0,2018-02-10,2018-05-10,0,0,0,0.00,0.00,0.00
120952137095,119,31000.00,156,31000.00,7.2,3,1,0,0,0.5,1,0.0,1,0.0,2018-01-28,2018-04-28,0,0,0,0.00,0.00,0.00
270825771191,111,3776000.00,156,3776000.00,8.4,6,1,0,0,1.5,1,0.0,1,0.0,2018-05-08,2018-11-08,0,0,0,0.00,0.00,0.00
150577239618,109,14000.00,156,14000.00,8.4,12,1,0,0,1.2,0,3.0,0,4.0,2018-05-01,2019-05-01,0,0,0,0.00,0.00,0.00
200410922472,117,4802000.00,156,4802000.00,10.8,3,1,2,0,1.5,0,3.0,1,0.0,2018-07-22,2018-10-22,0,0,0,0.00,0.00,0.00
171202904778,106,1000.00,156,1000.00,12.0,12,1,0,0,1.5,1,0.0,0,4.0,2018-04-04,2019-04-04,0,0,0,0.00,0.00,0.00
061434059330,102,32000.00,156,32000.00,7.2,6,1,0,0,0.8,1,0.0,0,4.0,2018-04-02,2018-10-02,0,0,0,0.00,0.00,0.00
170907029064,102,645000.00,156,645000.00,10.8,6,1,2,0,1.0,1,0.0,0,3.0,2018-03-12,2018-09-12,0,0,0,0.00,0.00,0.00
090692366667,103,29000.00,156,29000.00,9.6,24,1,0,0,1.0,0,3.0,1,0.0,2018-03-21,2020-03-21,0,0,0,0.00,0.00,0.00
071072488855,112,45000.00,156,45000.00,9.6,18,1,0,0,1.2,1,0.0,0,5.0,2018-04-03,2019-10-03,0,0,0,0.00,0.00,0.00
251842906421,110,2153000.00,156,2153000.00,10.8,12,1,2,0,1.5,1,0.0,0,4.0,2018-03-14,2019-03-14,0,0,0,0.00,0.00,0.00
270926031150,100,3557000.00,156,3557000.00,7.2,12,1,1,0,0.5,0,2.0,0,5.0,2018-04-08,2019-04-08,0,0,0,0.00,0.00,0.00
180997494730,116,988000.00,156,988000.00,12.0,6,1,2,0,0.5,0,1.0,0,3.0,2018-02-02,2018-08-02,0,0,0,0.00,0.00,0.00
200389841526,101,1961000.00,156,1961000.00,7.2,18,1,1,0,1.5,0,1.0,0,5.0,2018-01-05,2019-07-05,0,0,0,0.00,0.00,0.00
120915338681,119,258000.00,156,258000.00,12.0,12,1,2,0,1.5,0,1.0,1,0.0,2018-04-09,2019-04-09,0,0,0,0.00,0.00,0.00
050463427850,117,243000.00,156,243000.00,9.6,6,1,0,0,1.5,1,0.0,0,3.0,2018-01-11,2018-07-11,0,0,0,0.00,0.00,0.00
211041949929,115,3522000.00,156,3522000.00,10.8,12,1,1,0,1.5,1,0.0,0,4.0,2018-02-09,2019-02-09,0,0,0,0.00,0.00,0.00
201543908427,109,294000.00,156,294000.00,8.4,18,1,2,0,0.8,1,0.0,0,3.0,2018-05-19,2019-11-19,0,0,0,0.00,0.00,0.00
231974857091,119,95000.00,156,95000.00,9.6,24,1,2,0,1.0,0,2.0,1,0.0,2018-06-20,2020-06-20,0,0,0,0.00,0.00,0.00
171414854819,117,35000.00,156,35000.00,9.6,3,1,1,0,1.5,1,0.0,0,4.0,2018-04-19,2018-07-19,0,0,0,0.00,0.00,0.00
191416631407,108,863000.00,156,863000.00,7.2,24,1,1,0,0.8,1,0.0,1,0.0,2018-01-25,2020-01-25,0,0,0,0.00,0.00,0.00
210395252217,114,910000.00,156,910000.00,7.2,12,1,0,0,1.2,1,0.0,1,0.0,2018-07-27,2019-07-27,0,0,0,0.00,0.00,0.00
190906309567,105,78000.00,156,78000.00,9.6,3,1,1,0,0.8,1,0.0,1,0.0,2018-05-10,2018-08-10,0,0,0,0.00,0.00,0.00
061248748750,119,2795000.00,156,2795000.00,7.2,6,1,1,0,1.5,1,0.0,0,3.0,2018-03-22,2018-09-22,0,0,0,0.00,0.00,0.00
160364578272,117,1886000.00,156,1886000.00,10.8,6,1,2,0,1.2,0,2.0,1,0.0,2018-05-30,2018-11-30,0,0,0,0.00,0.00,0.00
201450069490,102,97000.00,156,97000.00,8.4,12,1,1,0,0.5,1,0.0,1,0.0,2018-01-24,2019-01-24,0,0,0,0.00,0.00,0.00
290453912197,102,1559000.00,156,1559000.00,12.0,6,1,1,0,0.5,1,0.0,0,3.0,2018-01-13,2018-07-13,0,0,0,0.00,0.00,0.00
250740577814,103,187000.00,156,187000.00,10.8,6,1,1,0,1.5,1,0.0,0,4.0,2018-07-20,2019-01-20,0,0,0,0.00,0.00,0.00
240510560125,120,4412000.00,156,4412000.00,12.0,3,1,0,0,0.5,0,1.0,0,4.0,2018-04-01,2018-07-01,0,0,0,0.00,0.00,0.00
271095975781,114,120000.00,156,120000.00,12.0,12,1,0,0,0.5,0,2.0,1,0.0,2018-02-03,2019-02-03,0,0,0,0.00,0.00,0.00
100184559223,119,24000.00,156,24000.00,7.2,12,1,1,0,1.2,1,0.0,1,0.0,2018-01-29,2019-01-29,0,0,0,0.00,0.00,0.00
080471597041,105,158000.00,156,158000.00,9.6,24,1,0,0,1.2,1,0.0,1,0.0,2018-04-19,2020-04-19,0,0,0,0.00,0.00,0.00
140573737020,116,80000.00,156,80000.00,10.8,18,1,1,0,0.8,1,0.0,1,0.0,2018-04-26,2019-10-26,0,0,0,0.00,0.00,0.00
131620948109,117,143000.00,156,143000.00,10.8,24,1,2,0,0.8,1,0.0,1,0.0,2018-03-13,2020-03-13,0,0,0,0.00,0.00,0.00
240417817076,120,4380000.00,156,4380000.00,9.6,24,1,1,0,0.5,1,0.0,0,4.0,2018-01-10,2020-01-10,0,0,0,0.00,0.00,0.00
080496547422,101,3052000.00,156,3052000.00,8.4,3,1,0,0,1.5,0,2.0,1,0.0,2018-03-18,2018-06-18,0,0,0,0.00,0.00,0.00
070549342162,120,95000.00,156,95000.00,12.0,12,1,0,0,0.5,0,2.0,0,5.0,2018-03-16,2019-03-16,0,0,0,0.00,0.00,0.00
140785228021,120,2559000.00,156,2559000.00,10.8,18,1,0,0,1.2,1,0.0,1,0.0,2018-04-28,2019-10-28,0,0,0,0.00,0.00,0.00
230284362886,107,4621000.00,156,4621000.00,10.8,6,1,2,0,0.8,1,0.0,1,0.0,2018-01-20,2018-07-20,0,0,0,0.00,0.00,0.00
050669692708,102,9000.00,156,9000.00,9.6,3,1,1,0,0.5,1,0.0,1,0.0,2018-06-08,2018-09-08,0,0,0,0.00,0.00,0.00
050345604124,111,142000.00,156,142000.00,8.4,6,1,1,0,1.5,0,1.0,1,0.0,2018-03-12,2018-09-12,0,0,0,0.00,0.00,0.00
251150090390,101,41000.00,156,41000.00,10.8,24,1,0,0,1.2,0,1.0,0,3.0,2018-01-18,2020-01-18,0,0,0,0.00,0.00,0.00
051271123497,119,38000.00,156,38000.00,10.8,18,1,1,0,1.0,1,0.0,1,0.0,2018-03-03,2019-09-03,0,0,0,0.00,0.00,0.00
120993544820,112,43000.00,156,43000.00,7.2,6,1,0,0,0.5,1,0.0,1,0.0,2018-07-16,2019-01-16,0,0,0,0.00,0.00,0.00
080909000264,108,3340000.00,156,3340000.00,7.2,6,1,1,0,1.0,1,0.0,1,0.0,2018-02-24,2018-08-24,0,0,0,0.00,0.00,0.00
201153222514,103,26000.00,156,26000.00,12.0,6,1,2,0,1.0,1,0.0,0,4.0,2018-06-30,2018-12-30,0,0,0,0.00,0.00,0.00
201962542218,116,769000.00,156,769000.00,9.6,24,1,1,0,1.5,0,2.0,0,4.0,2018-02-02,2020-02-02,0,0,0,0.00,0.00,0.00
200491324326,100,168000.00,156,168000.00,9.6,24,1,2,0,1.2,0,1.0,1,0.0,2018-07-11,2020-07-11,0,0,0,0.00,0.00,0.00
030211070333,113,721000.00,156,721000.00,9.6,3,1,2,0,0.8,0,2.0,0,4.0,2018-06-23,2018-09-23,0,0,0,0.00,0.00,0.00
060202512108,104,3918000.00,156,3918000.00,8.4,24,1,1,0,1.2,0,3.0,0,3.0,2018-04-28,2020-04-28,0,0,0,0.00,0.00,0.00
110204159397,110,160000.00,156,160000.00,10.8,24,1,2,0,1.0,1,0.0,1,0.0,2018-02-19,2020-02-19,0,0,0,0.00,0.00,0.00
150348923137,117,976000.00,156,976000.00,8.4,3,1,2,0,0.5,1,0.0,0,5.0,2018-07-22,2018-10-22,0,0,0,0.00,0.00,0.00
110506298698,102,698000.00,156,698000.00,7.2,3,1,1,0,1.2,0,2.0,1,0.0,2018-06-01,2018-09-01,0,0,0,0.00,0.00,0.00
020084016508,103,212000.00,156,212000.00,7.2,3,1,2,0,0.5,0,1.0,0,5.0,2018-03-25,2018-06-25,0,0,0,0.00,0.00,0.00
191574740309,105,63000.00,156,63000.00,12.0,12,1,2,0,1.2,1,0.0,1,0.0,2018-03-11,2019-03-11,0,0,0,0.00,0.00,0.00
110641437796,120,1874000.00,156,1874000.00,8.4,6,1,2,0,1.2,0,3.0,1,0.0,2018-02-09,2018-08-09,0,0,0,0.00,0.00,0.00
250604089549,108,63000.00,156,63000.00,9.6,3,1,2,0,1.0,1,0.0,0,4.0,2018-06-29,2018-09-29,0,0,0,0.00,0.00,0.00
070580128567,111,803000.00,156,803000.00,8.4,12,1,1,0,1.0,1,0.0,0,3.0,2018-05-19,2019-05-19,0,0,0,0.00,0.00,0.00
181481391881,109,293000.00,156,293000.00,10.8,24,1,1,0,1.0,1,0.0,1,0.0,2018-01-25,2020-01-25,0,0,0,0.00,0.00,0.00
060467049676,116,77000.00,156,77000.00,9.6,12,1,0,0,0.8,0,2.0,0,3.0,2018-06-30,2019-06-30,0,0,0,0.00,0.00,0.00
160355373178,113,2177000.00,156,2177000.00,12.0,3,1,1,0,1.5,0,1.0,0,3.0,2018-05-24,2018-08-24,0,0,0,0.00,0.00,0.00
181798671983,120,1784000.00,156,1784000.00,7.2,6,1,0,0,0.8,1,0.0,1,0.0,2018-01-21,2018-07-21,0,0,0,0.00,0.00,0.00
190943084669,115,159000.00,156,159000.00,10.8,12,1,1,0,1.2,1,0.0,1,0.0,2018-05-03,2019-05-03,0,0,0,0.00,0.00,0.00
251800618806,113,1570000.00,156,1570000.00,10.8,12,1,1,0,0.5,0,1.0,1,0.0,2018-03-14,2019-03-14,0,0,0,0.00,0.00,0.00
111023268382,119,415000.00,156,415000.00,9.6,12,1,0,0,1.0,1,0.0,0,3.0,2018-02-27,2019-02-27,0,0,0,0.00,0.00,0.00
171364288552,108,3283000.00,156,3283000.00,8.4,12,1,1,0,1.0,0,2.0,1,0.0,2018-01-07,2019-01-07,0,0,0,0.00,0.00,0.00
130923012804,110,968000.00,156,968000.00,12.0,24,1,1,0,1.0,0,2.0,0,3.0,2018-03-18,2020-03-18,0,0,0,0.00,0.00,0.00
111550978148,112,978000.00,156,978000.00,9.6,18,1,0,0,0.5,1,0.0,1,0.0,2018-04-16,2019-10-16,0,0,0,0.00,0.00,0.00
131235500002,120,337000.00,156,337000.00,10.8,24,1,2,0,0.5,1,0.0,1,0.0,2018-03-12,2020-03-12,0,0,0,0.00,0.00,0.00
170712167365,102,795000.00,156,795000.00,7.2,12,1,2,0,1.2,0,2.0,0,3.0,2018-04-18,2019-04-18,0,0,0,0.00,0.00,0.00
201687473877,113,272000.00,156,272000.00,9.6,3,1,1,0,0.8,1,0.0,1,0.0,2018-07-03,2018-10-03,0,0,0,0.00,0.00,0.00
041250030306,114,777000.00,156,777000.00,10.8,6,1,1,0,1.5,1,0.0,0,4.0,2018-07-03,2019-01-03,0,0,0,0.00,0.00,0.00
300939141901,108,14000.00,156,14000.00,7.2,3,1,0,0,1.2,0,3.0,1,0.0,2018-01-26,2018-04-26,0,0,0,0.00,0.00,0.00
020054702938,112,126000.00,156,126000.00,9.6,6,1,2,0,1.0,0,3.0,0,4.0,2018-04-14,2018-10-14,0,0,0,0.00,0.00,0.00
070729382559,104,40000.00,156,40000.00,12.0,12,1,1,0,1.5,1,0.0,0,3.0,2018-03-23,2019-03-23,0,0,0,0.00,0.00,0.00
130919623723,100,160000.00,156,160000.00,7.2,3,1,0,0,1.2,0,2.0,1,0.0,2018-03-21,2018-06-21,0,0,0,0.00,0.00,0.00
301072361388,117,42000.00,156,42000.00,9.6,6,1,0,0,1.5,0,1.0,0,4.0,2018-04-30,2018-10-30,0,0,0,0.00,0.00,0.00
131611107815,106,1776000.00,156,1776000.00,12.0,3,1,2,0,0.8,1,0.0,0,4.0,2018-01-14,2018-04-14,0,0,0,0.00,0.00,0.00
232011942596,107,4058000.00,156,4058000.00,8.4,6,1,1,0,0.5,1,0.0,0,3.0,2018-01-12,2018-07-12,0,0,0,0.00,0.00,0.00
150791075932,113,10000.00,156,10000.00,7.2,18,1,1,0,0.8,0,3.0,0,4.0,2018-06-15,2019-12-15,0,0,0,0.00,0.00,0.00
160807620474,112,20000.00,156,20000.00,7.2,18,1,1,0,1.5,0,2.0,1,0.0,2018-06-17,2019-12-17,0,0,0,0.00,0.00,0.00
130600879260,103,4390000.00,156,4390000.00,10.8,24,1,1,0,0.8,0,2.0,1,0.0,2018-01-20,2020-01-20,0,0,0,0.00,0.00,0.00
080280778155,107,2402000.00,156,2402000.00,8.4,6,1,1,0,1.0,1,0.0,1,0.0,2018-02-09,2018-08-09,0,0,0,0.00,0.00,0.00
050871007508,110,17000.00,156,17000.00,8.4,24,1,0,0,0.8,1,0.0,1,0.0,2018-05-23,2020-05-23,0,0,0,0.00,0.00,0.00
200882822723,101,11000.00,156,11000.00,8.4,24,1,1,0,1.0,0,2.0,1,0.0,2018-05-16,2020-05-16,0,0,0,0.00,0.00,0.00
040880985318,112,2698000.00,156,2698000.00,9.6,18,1,2,0,0.8,1,0.0,1,0.0,2018-03-31,2019-09-30,0,0,0,0.00,0.00,0.00
040556842148,118,467000.00,156,467000.00,8.4,3,1,0,0,1.2,0,1.0,1,0.0,2018-04-09,2018-07-09,0,0,0,0.00,0.00,0.00
261035668681,102,183000.00,156,183000.00,10.8,6,1,2,0,1.5,1,0.0,0,3.0,2018-02-14,2018-08-14,0,0,0,0.00,0.00,0.00
190900463717,103,1603000.00,156,1603000.00,7.2,12,1,1,0,0.8,1,0.0,1,0.0,2018-04-25,2019-04-25,0,0,0,0.00,0.00,0.00
290477726920,115,3000.00,156,3000.00,9.6,12,1,1,0,1.5,1,0.0,0,4.0,2018-04-13,2019-04-13,0,0,0,0.00,0.00,0.00
120231097074,117,3000.00,156,3000.00,9.6,18,1,2,0,1.0,0,3.0,0,5.0,2018-04-18,2019-10-18,0,0,0,0.00,0.00,0.00
300396596274,120,246000.00,156,246000.00,12.0,3,1,1,0,1.2,0,2.0,0,5.0,2018-01-08,2018-04-08,0,0,0,0.00,0.00,0.00
260227840196,114,79000.00,156,79000.00,9.6,3,1,0,0,1.5,1,0.0,1,0.0,2018-01-02,2018-04-02,0,0,0,0.00,0.00,0.00
150854691872,101,512000.00,156,512000.00,8.4,6,1,2,0,1.2,1,0.0,0,3.0,2018-06-02,2018-12-02,0,0,0,0.00,0.00,0.00
230875256305,109,281000.00,156,281000.00,12.0,24,1,1,0,1.2,0,1.0,1,0.0,2018-01-02,2020-01-02,0,0,0,0.00,0.00,0.00
130957787194,100,1617000.00,156,1617000.00,10.8,18,1,1,0,0.8,0,1.0,0,4.0,2018-05-21,2019-11-21,0,0,0,0.00,0.00,0.00
071416936746,111,1068000.00,156,1068000.00,12.0,12,1,1,0,0.5,1,0.0,1,0.0,2018-06-16,2019-06-16,0,0,0,0.00,0.00,0.00
060749292026,120,13000.00,156,13000.00,12.0,12,1,0,0,0.5,0,2.0,0,5.0,2018-05-18,2019-05-18,0,0,0,0.00,0.00,0.00
290541377208,104,1465000.00,156,1465000.00,9.6,3,1,0,0,0.8,0,1.0,1,0.0,2018-01-17,2018-04-17,0,0,0,0.00,0.00,0.00
240661103942,102,190000.00,156,190000.00,10.8,3,1,1,0,0.5,0,1.0,0,5.0,2018-07-07,2018-10-07,0,0,0,0.00,0.00,0.00
190573893027,101,65000.00,156,65000.00,10.8,24,1,1,0,0.5,1,0.0,0,5.0,2018-05-26,2020-05-26,0,0,0,0.00,0.00,0.00
271034259929,108,356000.00,156,356000.00,10.8,3,1,2,0,1.2,0,3.0,0,5.0,2018-07-24,2018-10-24,0,0,0,0.00,0.00,0.00
170550962633,112,25000.00,156,25000.00,9.6,3,1,2,0,1.0,0,1.0,0,5.0,2018-01-10,2018-04-10,0,0,0,0.00,0.00,0.00
202000503732,103,2601000.00,156,2601000.00,12.0,6,1,2,0,1.0,0,1.0,1,0.0,2018-02-15,2018-08-15,0,0,0,0.00,0.00,0.00
070828920969,118,3821000.00,156,3821000.00,12.0,12,1,2,0,0.8,1,0.0,0,5.0,2018-06-09,2019-06-09,0,0,0,0.00,0.00,0.00
050386032326,110,467000.00,156,467000.00,9.6,18,1,1,0,1.0,1,0.0,1,0.0,2018-03-05,2019-09-05,0,0,0,0.00,0.00,0.00
170262616817,114,364000.00,156,364000.00,7.2,3,1,1,0,1.2,1,0.0,1,0.0,2018-07-14,2018-10-14,0,0,0,0.00,0.00,0.00
210307863660,108,209000.00,156,209000.00,10.8,3,1,0,0,1.5,1,0.0,1,0.0,2018-05-15,2018-08-15,0,0,0,0.00,0.00,0.00
211108878710,119,22000.00,156,22000.00,7.2,24,1,0,0,1.0,1,0.0,1,0.0,2018-03-18,2020-03-18,0,0,0,0.00,0.00,0.00
061278543643,116,459000.00,156,459000.00,12.0,24,1,1,0,0.5,0,3.0,0,3.0,2018-01-05,2020-01-05,0,0,0,0.00,0.00,0.00
121177745802,118,875000.00,156,875000.00,8.4,3,1,0,0,1.0,1,0.0,0,4.0,2018-06-17,2018-09-17,0,0,0,0.00,0.00,0.00
271182433322,101,74000.00,156,74000.00,8.4,24,1,1,0,0.8,1,0.0,1,0.0,2018-02-09,2020-02-09,0,0,0,0.00,0.00,0.00
131430885418,119,1418000.00,156,1418000.00,12.0,12,1,0,0,0.5,0,2.0,1,0.0,2018-01-01,2019-01-01,0,0,0,0.00,0.00,0.00
191245425839,104,345000.00,156,345000.00,12.0,3,1,2,0,1.2,0,1.0,0,4.0,2018-06-30,2018-09-30,0,0,0,0.00,0.00,0.00
080565990130,100,2825000.00,156,2825000.00,10.8,6,1,2,0,1.5,0,1.0,0,5.0,2018-07-12,2019-01-12,0,0,0,0.00,0.00,0.00
160860433212,119,22000.00,156,22000.00,12.0,24,1,0,0,1.5,1,0.0,1,0.0,2018-01-23,2020-01-23,0,0,0,0.00,0.00,0.00
190299322376,119,3168000.00,156,3168000.00,12.0,6,1,2,0,0.8,1,0.0,0,5.0,2018-06-26,2018-12-26,0,0,0,0.00,0.00,0.00
180994816340,106,850000.00,156,850000.00,7.2,6,1,0,0,0.8,1,0.0,1,0.0,2018-02-21,2018-08-21,0,0,0,0.00,0.00,0.00
271429550000,116,1483000.00,156,1483000.00,7.2,24,1,1,0,1.0,1,0.0,1,0.0,2018-01-07,2020-01-07,0,0,0,0.00,0.00,0.00
201564519394,100,26000.00,156,26000.00,12.0,24,1,0,0,0.8,1,0.0,1,0.0,2018-05-18,2020-05-18,0,0,0,0.00,0.00,0.00
070583386066,120,938000.00,156,938000.00,9.6,24,1,0,0,0.8,0,3.0,1,0.0,2018-03-28,2020-03-28,0,0,0,0.00,0.00,0.00
190953466594,109,916000.00,156,916000.00,8.4,3,1,1,0,0.8,0,3.0,0,4.0,2018-05-30,2018-08-30,0,0,0,0.00,0.00,0.00
150228837356,102,180000.00,156,180000.00,9.6,6,1,0,0,1.2,1,0.0,1,0.0,2018-02-08,2018-08-08,0,0,0,0.00,0.00,0.00
150706672059,107,1846000.00,156,1846000.00,7.2,12,1,1,0,0.5,0,2.0,0,3.0,2018-06-27,2019-06-27,0,0,0,0.00,0.00,0.00
200875261134,115,57000.00,156,57000.00,10.8,6,1,0,0,1.2,0,1.0,1,0.0,2018-04-18,2018-10-18,0,0,0,0.00,0.00,0.00
201137156530,118,309000.00,156,309000.00,7.2,12,1,0,0,0.5,1,0.0,0,5.0,2018-02-21,2019-02-21,0,0,0,0.00,0.00,0.00
181776871062,102,345000.00,156,345000.00,7.2,3,1,0,0,1.2,0,3.0,0,4.0,2018-07-25,2018-10-25,0,0,0,0.00,0.00,0.00
080556183192,111,83000.00,156,83000.00,9.6,12,1,0,0,0.8,1,0.0,0,3.0,2018-04-04,2019-04-04,0,0,0,0.00,0.00,0.00
160550609543,118,113000.00,156,113000.00,12.0,18,1,2,0,0.5,1,0.0,0,4.0,2018-04-11,2019-10-11,0,0,0,0.00,0.00,0.00
111554859513,109,711000.00,156,711000.00,9.6,12,1,0,0,1.0,0,1.0,0,5.0,2018-01-03,2019-01-03,0,0,0,0.00,0.00,0.00
180717344088,116,189000.00,156,189000.00,8.4,18,1,0,0,0.5,1,0.0,1,0.0,2018-07-30,2020-01-30,0,0,0,0.00,0.00,0.00
270990895622,107,810000.00,156,810000.00,9.6,3,1,2,0,0.5,1,0.0,1,0.0,2018-07-20,2018-10-20,0,0,0,0.00,0.00,0.00
470062070865,114,25000.00,156,25000.00,8.4,24,1,0,0,1.0,0,3.0,0,3.0,2018-01-27,2020-01-27,0,0,0,0.00,0.00,0.00
191049285235,105,36000.00,156,36000.00,9.6,3,1,1,0,0.8,0,1.0,0,5.0,2018-01-28,2018-04-28,0,0,0,0.00,0.00,0.00
171366625555,111,826000.00,156,826000.00,8.4,6,1,0,0,1.2,0,2.0,0,4.0,2018-03-31,2018-09-30,0,0,0,0.00,0.00,0.00
231305389583,113,138000.00,156,138000.00,8.4,6,1,0,0,1.0,0,3.0,0,3.0,2018-04-11,2018-10-11,0,0,0,0.00,0.00,0.00
290325919722,106,10000.00,156,10000.00,12.0,18,1,0,0,1.2,1,0.0,1,0.0,2018-06-08,2019-12-08,0,0,0,0.00,0.00,0.00
170226112780,107,87000.00,156,87000.00,10.8,3,1,0,0,1.5,0,3.0,0,3.0,2018-07-04,2018-10-04,0,0,0,0.00,0.00,0.00
131400318219,118,25000.00,156,25000.00,8.4,3,1,0,0,0.5,0,1.0,1,0.0,2018-04-17,2018-07-17,0,0,0,0.00,0.00,0.00
301234941149,118,46000.00,156,46000.00,12.0,12,1,1,0,1.2,0,3.0,1,0.0,2018-01-23,2019-01-23,0,0,0,0.00,0.00,0.00
